Clicks;Cost;Conversions;Device;Place;BannerType;QueryType (search only);TargetingType;Shows
1557;40014,55378;144;Mobile;Search;text;Other;Phrase;2967
19086;660766,2839;0;Desktop;Search;text;Brand;Phrase;70814
0;0;0;Desktop;Search;text;Competitor;Phrase;0
21;952,0181949;0;Desktop;Search;text;Other;Phrase;131
55052;1437280,688;0;Mobile;Search;text;Brand;Phrase;159047
0;0;0;Mobile;Search;text;Competitor;Phrase;2
28;734,4684915;0;Mobile;Search;text;Other;Phrase;941
128478;2937630,22;2051;Desktop;Networks;text;none;Phrase;51329629
22757;958838,8777;771;Desktop;Networks;text;none;Retargeting;11941984
134596;8651836,255;8987;Desktop;Search;text;Brand;Phrase;689227
5747;839858,9134;483;Desktop;Search;text;Competitor;Phrase;288532
24426;4721278,234;3111;Desktop;Search;text;Other;Phrase;371284
306289;2982540,073;2674;Mobile;Networks;text;none;Phrase;43272333
67631;1196237,884;1202;Mobile;Networks;text;none;Retargeting;8157042
169720;6880529,287;24795;Mobile;Search;text;Brand;Phrase;635861
11238;1970739,04;1765;Mobile;Search;text;Competitor;Phrase;405781
49431;9921513,905;9059;Mobile;Search;text;Other;Phrase;725787
0;0;0;Desktop;Networks;cpm_banner;none;Retargeting;0
0;0;0;Mobile;Networks;cpm_banner;none;Phrase;0
0;0;0;Mobile;Networks;cpm_banner;none;Retargeting;0
0;0;0;Desktop;Networks;cpm_banner;none;Retargeting;0
0;0;0;Desktop;Networks;cpm_banner;none;Retargeting;0
0;0;0;Mobile;Networks;cpm_banner;none;Retargeting;0
0;0;0;Desktop;Networks;cpm_banner;none;Retargeting;0
0;0;0;Mobile;Networks;cpm_banner;none;Phrase;0
0;0;0;Mobile;Networks;cpm_banner;none;Retargeting;0
0;0;0;Desktop;Networks;cpm_banner;none;Retargeting;0
0;0;1;Mobile;Networks;cpm_banner;none;Retargeting;0
122;2111,967305;3;Desktop;Networks;image_ad;none;Retargeting;113503
0;0;0;Mobile;Networks;image_ad;none;Phrase;0
4207;34916,39863;55;Mobile;Networks;image_ad;none;Retargeting;789856
0;0;0;Mobile;Networks;image_ad;none;Phrase;0
716;11832,47901;22;Desktop;Networks;image_ad;none;Phrase;762982
389;18884,35449;25;Desktop;Networks;image_ad;none;Retargeting;297371
4364;28658,76918;101;Mobile;Networks;image_ad;none;Phrase;453563
3484;46973,50108;94;Mobile;Networks;image_ad;none;Retargeting;327372
0;0;0;Desktop;Search;mcbanner;Brand;Phrase;0
0;0;0;Desktop;Search;mcbanner;Competitor;Phrase;0
1;97,15878814;0;Desktop;Search;mcbanner;Brand;Phrase;64
0;0;0;Desktop;Search;mcbanner;Competitor;Phrase;23
0;0;0;Desktop;Search;mcbanner;Other;Phrase;2
228;39672,07721;105;Desktop;Search;mcbanner;Brand;Phrase;23224
485;139748,1632;138;Desktop;Search;mcbanner;Competitor;Phrase;197166
651;139771,1216;201;Desktop;Search;mcbanner;Other;Phrase;133029
2;279,5325763;1;Mobile;Search;mcbanner;Brand;Phrase;168
2;433,4727966;1;Mobile;Search;mcbanner;Competitor;Phrase;876
3;500,303822;1;Mobile;Search;mcbanner;Other;Phrase;513
0;0;1;Desktop;Networks;text;none;Phrase;0
1630;24374,83619;83;Desktop;Networks;text;none;Retargeting;756915
101045;5403305,567;8448;Desktop;Search;text;Brand;Phrase;595283
126;7438,744093;13;Desktop;Search;text;Competitor;Phrase;7152
2357;185304,9278;424;Desktop;Search;text;Other;Phrase;47220
0;0;0;Mobile;Networks;text;none;Phrase;0
13421;151098,9972;661;Mobile;Networks;text;none;Retargeting;1899174
93892;2988035,306;13925;Mobile;Search;text;Brand;Phrase;344882
171;12547,09752;44;Mobile;Search;text;Competitor;Phrase;6317
4391;445261,281;1160;Mobile;Search;text;Other;Phrase;83262
0;0;18;Desktop;Networks;text;none;Phrase;0
0;0;0;Desktop;Networks;text;none;Retargeting;0
2476;112107,0491;598;Desktop;Search;text;Brand;Phrase;7419
0;0;0;Desktop;Search;text;Competitor;Phrase;29
0;0;3;Desktop;Search;text;Other;Phrase;28
0;0;391;Mobile;Networks;text;none;Phrase;0
0;0;1;Mobile;Networks;text;none;Retargeting;0
6898;192120,8418;1704;Mobile;Search;text;Brand;Phrase;15484
0;0;13;Mobile;Search;text;Competitor;Phrase;3
0;0;17;Mobile;Search;text;Other;Phrase;196
0;0;0;Desktop;Search;text;Brand;Phrase;0
0;0;0;Desktop;Search;text;Competitor;Phrase;0
0;0;0;Desktop;Search;text;Other;Phrase;0
0;0;0;Mobile;Networks;text;none;Phrase;0
0;0;0;Mobile;Search;text;Brand;Phrase;0
0;0;0;Mobile;Search;text;Competitor;Phrase;0
0;0;0;Mobile;Search;text;Other;Phrase;0
0;0;0;Desktop;Search;text;Brand;Phrase;0
0;0;1;Mobile;Networks;text;none;Phrase;0
0;0;0;Mobile;Search;text;Brand;Phrase;0
0;0;0;Mobile;Search;text;Other;Phrase;0
391;17717,33535;151;Desktop;Search;text;Brand;Phrase;1883
16;772,7302881;4;Desktop;Search;text;Competitor;Phrase;255
538;16917,67187;226;Desktop;Search;text;Other;Phrase;1528
0;0;0;Mobile;Networks;text;none;Phrase;0
0;0;0;Mobile;Networks;text;none;Retargeting;0
877;23597,05297;471;Mobile;Search;text;Brand;Phrase;1561
28;1417,234602;14;Mobile;Search;text;Competitor;Phrase;179
1163;28797,42104;448;Mobile;Search;text;Other;Phrase;2361
13122;443782,5674;0;Desktop;Search;text;Brand;Phrase;59633
0;0;0;Desktop;Search;text;Competitor;Phrase;0
16;555,7592288;0;Desktop;Search;text;Other;Phrase;197
37261;1180363,653;0;Mobile;Search;text;Brand;Phrase;139684
20;980,4175424;0;Mobile;Search;text;Other;Phrase;1273
99640;1364918,955;2193;Desktop;Networks;text;none;Phrase;35075716
18629;600156,6328;750;Desktop;Networks;text;none;Retargeting;7558304
119686;7347703,309;7816;Desktop;Search;text;Brand;Phrase;576923
1792;285935,4132;178;Desktop;Search;text;Competitor;Phrase;95138
14174;2492624,396;1886;Desktop;Search;text;Other;Phrase;172329
151495;1416133,523;3998;Mobile;Networks;text;none;Phrase;23877164
59992;970898,88;1932;Mobile;Networks;text;none;Retargeting;6610283
142184;5429769,679;20741;Mobile;Search;text;Brand;Phrase;481578
2768;505140,7158;511;Mobile;Search;text;Competitor;Phrase;96951
21283;4089600,779;4452;Mobile;Search;text;Other;Phrase;246000
0;0;0;Desktop;Networks;cpm_banner;none;Phrase;0
0;0;0;Desktop;Networks;cpm_banner;none;Retargeting;0
0;0;0;Mobile;Networks;cpm_banner;none;Phrase;0
0;0;0;Mobile;Networks;cpm_banner;none;Retargeting;0
0;0;0;Desktop;Networks;cpm_banner;none;Retargeting;0
0;0;0;Mobile;Networks;cpm_banner;none;Phrase;0
0;0;0;Mobile;Networks;cpm_banner;none;Retargeting;0
0;0;0;Desktop;Networks;cpm_banner;none;Retargeting;0
15;268,5148729;1;Desktop;Networks;image_ad;none;Retargeting;10410
0;0;0;Mobile;Networks;image_ad;none;Phrase;0
379;3489,548008;11;Mobile;Networks;image_ad;none;Retargeting;73696
0;0;0;Mobile;Networks;image_ad;none;Phrase;0
606;12614,7808;32;Desktop;Networks;image_ad;none;Phrase;654842
258;13810,02529;20;Desktop;Networks;image_ad;none;Retargeting;277911
3590;34140,44367;76;Mobile;Networks;image_ad;none;Phrase;614452
1957;32848,02094;53;Mobile;Networks;image_ad;none;Retargeting;195419
0;0;0;Desktop;Search;mcbanner;Competitor;Phrase;0
0;0;0;Desktop;Search;mcbanner;Other;Phrase;0
0;0;0;Desktop;Search;mcbanner;Other;Phrase;0
230;37218,80263;74;Desktop;Search;mcbanner;Brand;Phrase;24911
537;141022,1792;177;Desktop;Search;mcbanner;Competitor;Phrase;173764
1078;232365,5665;314;Desktop;Search;mcbanner;Other;Phrase;169161
4;576,3610932;0;Mobile;Search;mcbanner;Brand;Phrase;163
1;98,18638983;0;Mobile;Search;mcbanner;Competitor;Phrase;965
5;810,1322034;4;Mobile;Search;mcbanner;Other;Phrase;790
0;0;0;Desktop;Networks;text;none;Phrase;0
1729;25629,44441;129;Desktop;Networks;text;none;Retargeting;529691
77684;4400455,728;6876;Desktop;Search;text;Brand;Phrase;445535
91;4880,673941;17;Desktop;Search;text;Competitor;Phrase;4421
1969;134411,3846;487;Desktop;Search;text;Other;Phrase;32889
0;0;0;Mobile;Networks;text;none;Autotargeting;0
0;0;0;Mobile;Networks;text;none;Phrase;0
11621;130863,43;579;Mobile;Networks;text;none;Retargeting;1457256
84304;2765987,075;14551;Mobile;Search;text;Brand;Phrase;332552
201;12134,21169;41;Mobile;Search;text;Competitor;Phrase;6685
4982;366249,0945;1363;Mobile;Search;text;Other;Phrase;75424
0;0;10;Desktop;Networks;text;none;Phrase;0
0;0;0;Desktop;Networks;text;none;Retargeting;0
3386;114259,727;861;Desktop;Search;text;Brand;Phrase;8946
0;0;1;Desktop;Search;text;Competitor;Phrase;11
0;0;0;Desktop;Search;text;Other;Phrase;25
0;0;283;Mobile;Networks;text;none;Phrase;0
0;0;2;Mobile;Networks;text;none;Retargeting;0
10358;235711,0523;2527;Mobile;Search;text;Brand;Phrase;23687
0;0;9;Mobile;Search;text;Competitor;Phrase;18
0;0;0;Mobile;Search;text;Other;Autotargeting;0
5;177,0468305;20;Mobile;Search;text;Other;Phrase;211
0;0;0;Desktop;Networks;text;none;Phrase;0
0;0;0;Desktop;Search;text;Brand;Phrase;0
0;0;0;Desktop;Search;text;Other;Phrase;0
0;0;0;Mobile;Networks;text;none;Phrase;0
0;0;2;Mobile;Search;text;Brand;Phrase;0
0;0;0;Mobile;Search;text;Competitor;Phrase;0
0;0;1;Mobile;Search;text;Other;Phrase;0
0;0;0;Mobile;Search;text;Brand;Phrase;0
0;0;0;Desktop;Networks;text;none;Phrase;0
0;0;0;Desktop;Search;text;Brand;Phrase;0
0;0;0;Desktop;Search;text;Competitor;Phrase;0
0;0;0;Desktop;Search;text;Other;Phrase;0
0;0;0;Mobile;Networks;text;none;Phrase;0
0;0;0;Mobile;Networks;text;none;Retargeting;0
0;0;4;Mobile;Search;text;Brand;Phrase;0
0;0;0;Mobile;Search;text;Competitor;Phrase;0
0;0;5;Mobile;Search;text;Other;Phrase;0
0;0;0;Desktop;Networks;text;none;Phrase;0
0;0;0;Desktop;Search;text;Brand;Phrase;0
0;0;0;Desktop;Search;text;Competitor;Phrase;0
0;0;0;Mobile;Networks;text;none;Phrase;0
0;0;0;Mobile;Networks;text;none;Retargeting;0
0;0;0;Mobile;Search;text;Brand;Phrase;0
0;0;0;Mobile;Search;text;Competitor;Phrase;0
0;0;0;Mobile;Search;text;Other;Phrase;0
10674;413856,6514;0;Desktop;Search;text;Brand;Phrase;46250
0;0;0;Desktop;Search;text;Competitor;Phrase;4
7;352,0053814;0;Desktop;Search;text;Other;Phrase;200
35504;1295798,399;0;Mobile;Search;text;Brand;Phrase;125004
34;1040,478102;0;Mobile;Search;text;Other;Phrase;1206
135023;1963693,389;2787;Desktop;Networks;text;none;Phrase;49393275
15464;492742,005;694;Desktop;Networks;text;none;Retargeting;5869090
108977;7482050,474;7293;Desktop;Search;text;Brand;Phrase;527787
0;0;0;Desktop;Search;text;Competitor;Autotargeting;0
2191;382020,8428;249;Desktop;Search;text;Competitor;Phrase;132072
13172;1957302,593;1920;Desktop;Search;text;Other;Phrase;150334
0;0;0;Mobile;Networks;text;none;Autotargeting;0
304284;3307782,256;6835;Mobile;Networks;text;none;Phrase;52535448
51035;820770,3892;1693;Mobile;Networks;text;none;Retargeting;5445857
142200;6949405,456;19038;Mobile;Search;text;Brand;Phrase;485509
0;0;0;Mobile;Search;text;Competitor;Autotargeting;0
3455;535737,1432;494;Mobile;Search;text;Competitor;Phrase;144226
22604;3901462,329;4675;Mobile;Search;text;Other;Phrase;241435
0;0;0;Desktop;Networks;cpm_banner;none;Phrase;0
0;0;0;Desktop;Networks;cpm_banner;none;Retargeting;0
0;0;0;Mobile;Networks;cpm_banner;none;Phrase;0
0;0;0;Mobile;Networks;cpm_banner;none;Retargeting;0
0;0;0;Desktop;Networks;cpm_banner;none;Retargeting;0
0;0;0;Mobile;Networks;cpm_banner;none;Retargeting;0
0;0;0;Mobile;Networks;cpm_banner;none;Phrase;0
0;0;0;Mobile;Networks;cpm_banner;none;Retargeting;0
0;0;0;Mobile;Networks;cpm_banner;none;Retargeting;0
0;0;0;Mobile;Networks;cpm_banner;none;Retargeting;0
0;0;0;Desktop;Networks;image_ad;none;Phrase;0
5;109,3728305;1;Desktop;Networks;image_ad;none;Retargeting;1471
0;0;0;Mobile;Networks;image_ad;none;Phrase;0
55;703,3672373;6;Mobile;Networks;image_ad;none;Retargeting;3432
0;0;0;Mobile;Networks;image_ad;none;Phrase;0
0;0;0;Desktop;Networks;image_ad;none;Phrase;0
0;0;0;Mobile;Networks;image_ad;none;Phrase;0
882;28463,56548;0;Desktop;Networks;image_ad;none;Retargeting;474657
4412;93458,82417;0;Mobile;Networks;image_ad;none;Retargeting;325279
1011;30900,49289;48;Desktop;Networks;image_ad;none;Phrase;1358492
409;23805,84686;16;Desktop;Networks;image_ad;none;Retargeting;349035
10173;123432,444;199;Mobile;Networks;image_ad;none;Phrase;2119683
2286;34225,16921;31;Mobile;Networks;image_ad;none;Retargeting;210263
19;3940,459525;6;Desktop;Search;mcbanner;Brand;Phrase;16449
6;667,0418136;3;Desktop;Search;mcbanner;Competitor;Phrase;863
12;1607,985585;3;Desktop;Search;mcbanner;Other;Phrase;1000
0;0;0;Mobile;Search;mcbanner;Brand;Phrase;69
0;0;0;Mobile;Search;mcbanner;Competitor;Phrase;4
0;0;0;Mobile;Search;mcbanner;Other;Phrase;8
0;0;0;Desktop;Search;mcbanner;Competitor;Phrase;0
0;0;0;Desktop;Search;mcbanner;Other;Phrase;0
223;34940,0893;80;Desktop;Search;mcbanner;Brand;Phrase;22279
449;109498,8202;113;Desktop;Search;mcbanner;Competitor;Phrase;156575
1231;214656,7028;261;Desktop;Search;mcbanner;Other;Phrase;163134
1;149,8511949;1;Mobile;Search;mcbanner;Brand;Phrase;144
5;911,7128898;1;Mobile;Search;mcbanner;Competitor;Phrase;910
7;1746,565703;3;Mobile;Search;mcbanner;Other;Phrase;757
0;0;0;Desktop;Networks;text;none;Autotargeting;0
1210;32558,45827;46;Desktop;Networks;text;none;Phrase;1033230
544;9250,677661;42;Desktop;Networks;text;none;Retargeting;120519
0;0;0;Desktop;Search;text;Brand;Autotargeting;0
93546;4701228,498;7299;Desktop;Search;text;Brand;Phrase;451667
0;0;0;Desktop;Search;text;Competitor;Autotargeting;0
555;45576,34248;83;Desktop;Search;text;Competitor;Phrase;21217
0;0;0;Desktop;Search;text;Other;Autotargeting;0
1633;166429,5523;424;Desktop;Search;text;Other;Phrase;29663
0;0;0;Mobile;Networks;text;none;Autotargeting;0
12453;231019,4679;273;Mobile;Networks;text;none;Phrase;1698274
3276;45833,29398;216;Mobile;Networks;text;none;Retargeting;287311
0;0;0;Mobile;Search;text;Brand;Autotargeting;0
96972;3181026,845;16972;Mobile;Search;text;Brand;Phrase;362494
0;0;0;Mobile;Search;text;Competitor;Autotargeting;0
1868;149263,0653;316;Mobile;Search;text;Competitor;Phrase;68262
0;0;0;Mobile;Search;text;Other;Autotargeting;0
4384;455337,4886;1277;Mobile;Search;text;Other;Phrase;74201
3075;78123,56418;170;Desktop;Networks;text;none;Phrase;1326619
0;0;0;Desktop;Networks;text;none;Retargeting;0
4089;127862,7903;999;Desktop;Search;text;Brand;Phrase;10182
0;0;0;Desktop;Search;text;Competitor;Autotargeting;0
137;4664,380017;26;Desktop;Search;text;Competitor;Phrase;3005
0;0;0;Desktop;Search;text;Other;Autotargeting;0
199;15274,55026;45;Desktop;Search;text;Other;Phrase;3428
31459;609145,8198;1646;Mobile;Networks;text;none;Phrase;3777178
0;0;2;Mobile;Networks;text;none;Retargeting;0
12391;271758,9623;3105;Mobile;Search;text;Brand;Phrase;27824
813;29329,00327;122;Mobile;Search;text;Competitor;Phrase;25110
0;0;0;Mobile;Search;text;Other;Autotargeting;0
953;73325,0968;226;Mobile;Search;text;Other;Phrase;13885
0;0;1;Desktop;Networks;text;none;Phrase;0
0;0;1;Desktop;Search;text;Brand;Phrase;0
0;0;0;Desktop;Search;text;Other;Phrase;0
0;0;2;Mobile;Networks;text;none;Phrase;0
0;0;1;Mobile;Search;text;Brand;Phrase;0
0;0;1;Mobile;Search;text;Competitor;Phrase;0
0;0;0;Mobile;Search;text;Other;Phrase;0
0;0;0;Mobile;Search;text;Other;Phrase;0
0;0;0;Desktop;Networks;text;none;Retargeting;0
0;0;0;Desktop;Search;text;Brand;Phrase;0
0;0;0;Desktop;Search;text;Other;Phrase;0
0;0;0;Mobile;Networks;text;none;Phrase;0
0;0;1;Mobile;Search;text;Brand;Phrase;0
0;0;0;Mobile;Search;text;Competitor;Phrase;0
0;0;2;Mobile;Search;text;Other;Phrase;0
0;0;0;Desktop;Networks;text;none;Phrase;0
0;0;0;Desktop;Networks;text;none;Retargeting;0
2607;107919,3982;672;Desktop;Search;text;Brand;Phrase;7029
10;541,8776695;2;Desktop;Search;text;Competitor;Phrase;1622
26;994,6477627;6;Desktop;Search;text;Other;Phrase;533
0;0;0;Mobile;Networks;text;none;Phrase;0
0;0;0;Mobile;Networks;text;none;Retargeting;0
11147;344036,2062;2842;Mobile;Search;text;Brand;Phrase;23219
36;1793,441568;2;Mobile;Search;text;Competitor;Phrase;10146
146;4446,354992;21;Mobile;Search;text;Other;Phrase;1596
9831;523102,4092;0;Desktop;Search;text;Brand;Phrase;36979
0;0;0;Desktop;Search;text;Competitor;Phrase;3
15;575,4678305;0;Desktop;Search;text;Other;Phrase;65
30876;1126188,291;0;Mobile;Search;text;Brand;Phrase;109263
0;0;0;Mobile;Search;text;Competitor;Phrase;8
14;630,2565;0;Mobile;Search;text;Other;Phrase;763
109809;2246029,317;3345;Desktop;Networks;text;none;Phrase;47299695
17568;665304,1688;622;Desktop;Networks;text;none;Retargeting;7360167
109502;7711620,911;6663;Desktop;Search;text;Brand;Phrase;539060
0;0;0;Desktop;Search;text;Competitor;Autotargeting;0
5832;994620,8584;553;Desktop;Search;text;Competitor;Phrase;231231
20159;2851484,556;2710;Desktop;Search;text;Other;Phrase;323811
538368;6509982,096;10428;Mobile;Networks;text;none;Phrase;86592111
86619;1468885,359;2099;Mobile;Networks;text;none;Retargeting;7762456
145631;6903971,358;17542;Mobile;Search;text;Brand;Phrase;506362
0;0;0;Mobile;Search;text;Competitor;Autotargeting;0
12667;2090491,532;1355;Mobile;Search;text;Competitor;Phrase;384075
43443;6811075,195;7344;Mobile;Search;text;Other;Phrase;626906
0;0;0;Desktop;Networks;cpm_banner;none;Phrase;0
0;0;0;Desktop;Networks;cpm_banner;none;Retargeting;0
0;0;0;Mobile;Networks;cpm_banner;none;Phrase;0
0;0;0;Mobile;Networks;cpm_banner;none;Retargeting;0
0;0;0;Mobile;Networks;cpm_banner;none;Retargeting;0
0;0;0;Desktop;Networks;cpm_banner;none;Retargeting;0
0;0;0;Mobile;Networks;cpm_banner;none;Retargeting;0
0;0;0;Desktop;Networks;cpm_banner;none;Retargeting;0
0;0;0;Mobile;Networks;cpm_banner;none;Phrase;0
0;0;0;Mobile;Networks;cpm_banner;none;Retargeting;0
0;0;0;Desktop;Networks;cpm_banner;none;Retargeting;0
0;0;0;Desktop;Networks;cpm_banner;none;Retargeting;0
0;0;0;Mobile;Networks;cpm_banner;none;Retargeting;0
0;0;0;Desktop;Networks;image_ad;none;Phrase;0
1;18,43039831;0;Desktop;Networks;image_ad;none;Retargeting;204
0;0;0;Mobile;Networks;image_ad;none;Phrase;0
8;64,17088983;4;Mobile;Networks;image_ad;none;Retargeting;421
0;0;0;Mobile;Networks;image_ad;none;Phrase;0
19;336,0849407;0;Desktop;Networks;image_ad;none;Phrase;11128
6;232,2437797;0;Desktop;Networks;image_ad;none;Retargeting;2662
2639;18702,06165;1;Mobile;Networks;image_ad;none;Phrase;1095482
687;6016,971839;0;Mobile;Networks;image_ad;none;Retargeting;97542
978;31876,79342;0;Desktop;Networks;image_ad;none;Retargeting;404186
7087;128351,5681;0;Mobile;Networks;image_ad;none;Retargeting;498128
1897;86064,78066;94;Desktop;Networks;image_ad;none;Phrase;3088677
738;45030,06005;19;Desktop;Networks;image_ad;none;Retargeting;703593
17065;233096,1356;300;Mobile;Networks;image_ad;none;Phrase;2936440
7671;122620,8894;76;Mobile;Networks;image_ad;none;Retargeting;756782
91;25159,32905;20;Desktop;Search;mcbanner;Brand;Phrase;77968
91;30748,65928;17;Desktop;Search;mcbanner;Competitor;Phrase;21466
63;14511,38324;13;Desktop;Search;mcbanner;Other;Phrase;10897
1;374,0979915;0;Mobile;Search;mcbanner;Brand;Phrase;431
1;344,1403983;0;Mobile;Search;mcbanner;Competitor;Phrase;175
2;672,4961186;1;Mobile;Search;mcbanner;Other;Phrase;83
4;1002,685576;0;Desktop;Search;mcbanner;Brand;Phrase;432
7;2576,516619;0;Desktop;Search;mcbanner;Competitor;Phrase;4261
0;0;0;Desktop;Search;mcbanner;Other;Phrase;57
0;0;0;Mobile;Search;mcbanner;Brand;Phrase;3
0;0;0;Mobile;Search;mcbanner;Competitor;Phrase;40
0;0;0;Desktop;Search;mcbanner;Competitor;Phrase;0
0;0;0;Desktop;Search;mcbanner;Other;Phrase;0
203;26136,29138;66;Desktop;Search;mcbanner;Brand;Phrase;21330
368;89550,68148;90;Desktop;Search;mcbanner;Competitor;Phrase;123692
951;178058,6488;230;Desktop;Search;mcbanner;Other;Phrase;128506
2;158,7012966;2;Mobile;Search;mcbanner;Brand;Phrase;175
3;569,7565678;0;Mobile;Search;mcbanner;Competitor;Phrase;769
2;185,8265847;2;Mobile;Search;mcbanner;Other;Phrase;619
0;0;0;Desktop;Networks;text;none;Autotargeting;0
46431;827790,0002;872;Desktop;Networks;text;none;Phrase;98549187
115;2092,822678;13;Desktop;Networks;text;none;Retargeting;24646
0;0;0;Desktop;Search;text;Brand;Autotargeting;0
119491;5633449,181;8372;Desktop;Search;text;Brand;Phrase;501665
